sample_id,tADS,PL,v0,t_press,t_depress,h2o_ppmv,sox_ppmv,nox_ppmv,dust_mg_Nm3,co2_mol_frac,n2_mol_frac_effective,capacity_factor,affinity_factor_co2,mtc_factor,dax_factor,deactivation_index,CO2_purity,CO2_recovery,n_CO2_feed,n_N2_feed,n_CO2_product,n_N2_product,n_CO2_dynamic_product,n_N2_dynamic_product,n_CO2_available,bed_y_CO2_before_blowdown,bed_y_N2_before_blowdown,n_CO2_void_tail,n_N2_void_tail,valid_physics,status_detail,n_cycles,status
27,85.52260358079799,0.17451901696258887,0.024031829394050564,39.42646306149935,46.609313536672445,4.549178049135808,0.5609127174929741,6.809735767306582,0.02476474043916274,0.22150972716878853,0.7784876324422151,0.9015103503791263,0.9328352822269339,0.9729796699773999,1.0284767251399969,0.29457584978821155,0.2875888008524718,0.7328536516918308,0.08183197336168027,0.2875919746728832,0.059970860503256014,0.14855902774513952,15.013125452886133,0.1448676241108828,15.179528662272158,0.7768276088073395,0.22317239119266052,0.166403209386026,0.047805461237182455,True,ok,10,ok
28,126.31006197467568,0.340427679291301,0.018019591086042723,32.48081271030891,26.63144045844606,81.10866697620341,0.516724279951401,7.116643191942064,0.09216164520815882,0.1722993263141219,0.8276853821361236,0.8461374702638977,0.9080915583144564,0.949379377164537,1.0652573343497371,0.5290516632925681,0.1748351040978142,0.6103561092132954,0.07049564691979933,0.3386144320375698,0.043027448770442955,0.20307558066677228,0.2899143420913042,0.20836506801823051,0.30188864203568927,0.17603963745468887,0.8239603625453111,0.011974299944385074,0.05604617611156658,True,ok,10,ok
29,141.01210168755503,0.13128613773305864,0.030722638377543646,42.87699278894999,74.31368464546053,41.1650799794365,0.010219775607497643,0.567464725248838,0.016356026199811993,0.23456808487885863,0.7654221231920775,0.9107589661246737,0.9472062996243694,0.9770229831323852,1.0166023886593953,0.29913928635789594,0.4731055865515235,0.7562375517772336,0.18266664195155558,0.5960369785144399,0.1381393741008129,0.15384486372591347,16.987392841195177,0.1470520433893627,17.086920254696846,0.6817444365936384,0.31825556340636163,0.09952741350166912,0.0464619164574598,True,ok,10,ok
30,78.31113536731705,0.17767918794911455,0.026848543912907433,27.222495413148977,62.20269361243793,25.72885816994366,0.1288856433499183,1.500221393186194,0.04682396270676767,0.22566487925019596,0.7743289468489838,0.9058254180931103,0.944911978543617,0.9719554670569828,1.0311907449857194,0.306930206133291,0.2611136784220205,0.7364336832999013,0.08528593458823738,0.2926355285210127,0.06280743494249011,0.17772931258468722,10.062107288981988,0.17660392210414272,10.097192015318743,0.4196192653212647,0.5803807346787353,0.03508472633675469,0.048526130542977636,True,ok,10,ok
31,134.36315115373463,0.15095498263666812,0.01627573945120968,50.15732639752486,28.727728468941702,54.16328669524975,0.2825105430504202,6.524475230678133,0.09698723808287413,0.2051784024027291,0.7948090870514003,0.865499395581086,0.9233976732607515,0.9566654621246626,1.0653826830333077,0.4602465930188225,0.1877476445556291,0.6915256746792163,0.08065593546747932,0.31242158589275554,0.05577565019103197,0.24130211247834635,0.8306767991246833,0.26647943180127187,0.836767445276609,0.10984260638844473,0.8901573936115552,0.006090646151925633,0.04935820336268639,True,ok,10,ok
32,111.36995061224836,0.2647856848132718,0.029128113691270004,22.05444311222888,74.61612927154482,32.569476158545804,0.20361613207706383,9.051319494480435,0.0019423650056636687,0.2383991826489515,0.7615908460284195,0.8859933565304136,0.9280005666643025,0.9755850596413855,1.0265899761638448,0.3884913495409321,0.40238335133413966,0.7181071611761939,0.13901466391793368,0.4440781477553331,0.09982742566797002,0.14826292234713265,9.845631680597595,0.1382873569149583,9.970676103499104,0.7181086940793202,0.2818913059206798,0.125044422901509,0.04908579433785636,True,ok,10,ok
33,175.91856102601287,0.1803986432112321,0.014937155213607334,59.054635140622686,67.56577107329181,90.93252713829547,0.2380339816853136,5.143422290132852,0.0830039878372571,0.20154155105394164,0.7984390358066968,0.8644197108831156,0.9224905295648815,0.957108103491123,1.0574348186234936,0.47150759714893287,0.29696031193243216,0.6809318468393037,0.09520138888992336,0.3771191780955686,0.06482565755848228,0.1534717207566111,13.680504713178202,0.1497516227993184,13.821112411557126,0.7402893563893632,0.2597106436106368,0.14060769837892406,0.04932843560078687,True,ok,10,ok
34,173.736794330752,0.2170432524365496,0.03147396256895869,61.39059805437101,47.22488908011835,40.14004147137381,0.9892787470201763,3.348021435371587,0.067528737543966,0.16312341257281787,0.8368693318087187,0.847605325445917,0.8992177769280689,0.9450039166356975,1.045137896388409,0.4975236519795702,0.3806556256023206,0.6276907619577492,0.16033788199049,0.8225421844509929,0.10064260731730235,0.16375019433393592,10.350842430064283,0.1556720216524312,10.441924501229774,0.6322023634019965,0.36779763659800346,0.09108207116549126,0.05298899917243343,True,ok,10,ok
35,160.03894350258145,0.2351194008870393,0.027631884887455153,38.50391634490925,68.5011707067446,42.29982618748054,0.46676113468489394,7.667248575519569,0.08820539193416876,0.1619847315631373,0.8380070985134526,0.8589446993398621,0.9157533246213554,0.9546881898124495,1.0631917127335362,0.4765569743492537,0.3124982852819227,0.629069862968924,0.12876252079341655,0.6661026838656252,0.08100062131104777,0.1782027891587807,7.733104714489379,0.17159879194191252,7.7799149247247525,0.46506576413228784,0.5349342358677122,0.04681021023537413,0.05384267339004572,True,ok,10,ok
36,138.5002019446073,0.26491339146534454,0.030233584004984597,69.32820843601417,59.43273885140815,40.14275726083562,0.682145808438804,3.676332671749246,0.04759676123381854,0.20238512857303037,0.7976058646378392,0.8651298464725043,0.9125456486645058,0.9556716789661104,1.0368252725538556,0.44477584153007665,0.3171449910365493,0.6694087563886484,0.15233344485132994,0.6003239608523827,0.10197334187432752,0.2195620591453772,0.45096469543149453,0.22014609857613462,0.46065145801780444,0.15644216856932852,0.8435578314306715,0.009686762586309907,0.052232364941107,True,ok,10,ok
37,148.4986363986665,0.1550253657490686,0.013630148089317342,23.70011116602255,26.313198553225785,87.36926083219247,0.24791266922510313,6.6407910573679505,0.08633857707739123,0.242088797086467,0.757888381965221,0.8603674046677913,0.9201853821117356,0.9565750849371621,1.0618444665078024,0.4866324642845624,0.3081849224423377,0.7232179370175156,0.08808378529094264,0.2757309957010605,0.06370377348280933,0.1430025539324408,15.50473251746229,0.14248188508237694,15.658021818504809,0.7687073985414732,0.23129260145852681,0.1532893010425181,0.046122466469236685,True,ok,10,ok
38,129.16421003870437,0.17419367389526047,0.025900037491028566,45.88462560916878,73.50257533132881,13.508216198842812,0.42621836966154614,5.904560530394374,0.09353912337980631,0.1649003953519666,0.8350963331249945,0.8835324298466136,0.9308833677861283,0.9608248029273179,1.0596972743113704,0.37259209298149437,0.2855777990823138,0.6621756341778389,0.09915855680166716,0.5021534617893314,0.0656603802343032,0.16426078466471447,13.911336108460617,0.15749206813293126,14.034843483860595,0.705312313577984,0.29468768642201604,0.12350737539997722,0.05160281766249145,True,ok,10,ok
39,103.31246498917562,0.3174850102235669,0.021388457406563845,22.862777545722967,66.3993333217583,90.30274794374874,0.8435028100144016,4.170419097017021,0.09498373489732688,0.20842612164010593,0.7915540099822818,0.8349009719268804,0.8967709626314938,0.9402116571415229,1.0608648038472384,0.5580664531502472,0.26040521721972,0.6440169818299145,0.08279098147746894,0.31439095265535655,0.0533187980138559,0.15143438851261654,8.088937514060031,0.1430164249816349,8.25033933849844,0.756448328219434,0.24355167178056603,0.16140182443840892,0.051966119434670444,True,ok,10,ok
40,176.13765271306593,0.24203564603107192,0.026240461915372326,32.07159997210226,45.360566368548355,33.68813779731984,0.07535281291113455,5.1239243477488685,0.01618141675303543,0.1598372537793141,0.8401565303213522,0.8995209234995306,0.9393438798815464,0.9764782132665835,1.0252137877934369,0.3395834283582368,0.3320348071179154,0.6532750915880804,0.1327932125893404,0.6979771207643477,0.08675049811657679,0.1745187912979186,7.692629293779973,0.17033837594239948,7.7398176385917425,0.46558455851077685,0.5344154414892232,0.04718834481176948,0.05416455435375817,True,ok,10,ok
41,157.30349914520156,0.1371207819557802,0.013001239333848355,36.615938995806346,32.77557033284927,59.14405133967962,0.08637661974041266,9.063817319676506,0.09558336752565656,0.21114629265240534,0.788839286286019,0.8676698530184136,0.9275718006259958,0.9613111207631018,1.0700169334717142,0.4620737705242066,0.26723684829887595,0.7005106850634591,0.07762356008761342,0.2899806155298037,0.054376133254038665,0.14909929912055944,16.797119399719495,0.14872980950195297,16.953041225149835,0.7661205626969371,0.23387943730306293,0.15592182543034136,0.04759943874439546,True,ok,10,ok
42,162.64231518193105,0.34783853528989894,0.031919365143907606,20.40477395147842,68.38527003339584,12.013456744425723,0.216609502485205,3.439319593677261,0.026620458903232964,0.2353266237772111,0.7646696887413418,0.9120985566312838,0.9450738177587124,0.9766918184696418,1.0244177957469065,0.2747931026195729,0.5013695980172358,0.7203632826927723,0.21959525987209821,0.7135410568972909,0.15818836226523708,0.1573241117475948,4.261399163377234,0.14444054229649284,4.3062236458222465,0.464112956490744,0.535887043509256,0.044824482445012255,0.05175649384132032,True,ok,10,ok
43,152.09680828650392,0.27054820569410876,0.01635436475812772,49.85732584205359,49.277517083044486,9.678673866877952,0.7759392052559577,1.6954781726189174,0.03936763466345461,0.19506030919752543,0.8049373207731235,0.8900072066840575,0.9244477727671341,0.9618676270371832,1.0262378909965522,0.3326319466929061,0.2803467121630414,0.6810523054809832,0.08721381108728567,0.35989278784262907,0.05939716711077884,0.15247322242400263,9.950519319891733,0.14691471536702372,10.104976349871082,0.7487052685135124,0.2512947314864876,0.1544570299793501,0.05184181213513212,True,ok,10,ok
44,147.4212449520487,0.21018266398530078,0.01703401398314469,38.38745140124779,65.91905657706658,36.50340846805908,0.04825129534428815,7.551596778395902,0.057444172629816916,0.2478380103533881,0.7521510587011703,0.8872647374389158,0.9361610640681214,0.9705436292364804,1.0488064562343853,0.38634422319666883,0.33825690381653634,0.7381890408206402,0.11187201007028369,0.33949973872165623,0.08258269180845972,0.16155923368273703,9.454763086088196,0.16099295877365716,9.499457129748809,0.4832083675681541,0.5167916324318459,0.04469404366061223,0.04780030590031163,True,ok,10,ok
45,179.9194314004833,0.28299777760099043,0.014028956735681906,35.933223452117744,44.71693744909783,68.8203381903893,0.13287224397051148,2.8847168867073965,0.030069263853314734,0.22780273220250907,0.7721809017456681,0.8880339551804471,0.9332935326014937,0.9691677259395333,1.0285006338606892,0.38581373475420244,0.2738134496974962,0.7051080122906118,0.1033596128002153,0.3503319942345342,0.0728796911326871,0.19328579932515258,4.5714099273914535,0.19482811097209043,4.608404265069788,0.38814112510856885,0.6118588748914311,0.03699433767833374,0.058317226299809184,True,ok,10,ok
46,138.015404977797,0.284399233866548,0.031015071015658417,68.0973553521939,64.46581366373181,82.32795946990741,0.9167050946724707,8.810054527908934,0.06854582846765687,0.22606608162347874,0.7739131060110046,0.8251917559725098,0.8874085759269059,0.9428423800180566,1.058048979204257,0.5952928805435512,0.39989472582467567,0.6606284166743622,0.17395344375991967,0.5954562318331588,0.11491858812616845,0.17245351434199907,4.7820380416514645,0.16489606880255211,4.817682190322817,0.4116100629904472,0.5883899370095528,0.03564414867135234,0.050952734826560535,True,ok,10,ok
47,94.30492932634755,0.303792698781578,0.029840494541757426,31.198051152217563,31.55122801909812,18.738145734618836,0.8818051432059459,3.8950191537804137,0.045555277014475724,0.23307230657820774,0.7669222126046066,0.8676383580449607,0.9103946830611196,0.9549651594432677,1.03475248113384,0.4201884874677072,0.3610666563091267,0.6964307020871014,0.11789587128592009,0.38792612317947883,0.08210630441282388,0.14529299424334635,8.49360763234651,0.13830442274408528,8.634399709034545,0.7371603153462536,0.2628396846537464,0.14079207668803417,0.05020040317966236,True,ok,10,ok
48,115.3580781409735,0.3007763684786564,0.015096884022824372,42.35522019628597,68.99674149108618,23.203859678032185,0.19411886828226654,0.8259257304479914,0.03590332917087685,0.1819304768538436,0.8180651159729412,0.9076077056080545,0.9439554913638306,0.9725002672685366,1.0247128542473007,0.29698641521511127,0.19839504677360284,0.6717714397850222,0.0569519512922919,0.25608285562149125,0.03825869431818939,0.1545822810003529,9.458497031033637,0.14790691406544118,9.652026520899346,0.7843895725979498,0.21561042740205016,0.19352948986570906,0.05319675003664797,True,ok,10,ok
49,164.14951952374594,0.32509563181956225,0.012038831108296143,42.64690233132059,52.84262394129091,95.84395521431699,0.6378552519814064,0.5086626573714751,0.04607490994454123,0.16200886528428557,0.8379754198750304,0.8606527246871285,0.9109432336617657,0.9523700010904426,1.0316599872371228,0.47061570499997074,0.18303512936182426,0.6137877956652049,0.0575522281009293,0.29765454396130514,0.03532485522169045,0.15767009249602443,8.126641682971648,0.1514508997644207,8.307360786626308,0.7662072046047514,0.23379279539524855,0.18071910365466046,0.05514281798817316,True,ok,10,ok
50,82.23747591032703,0.18699053291954457,0.025171948185169934,40.967378081165265,53.688050402965104,3.1494838356225427,0.9619885212222676,0.03849949858137201,0.05216067783413229,0.17003764070232386,0.8299616536433244,0.8993137569432588,0.9277778798492202,0.9604179144899314,1.026632612344279,0.27867940334770863,0.21317813165011237,0.6801409082434137,0.06326897132627844,0.3088175178798932,0.04303181562148151,0.15882667374791262,14.2201122545112,0.15401043236021464,14.393767985439132,0.7720561324119107,0.22794386758808927,0.17365573092793182,0.051270571237986666,True,ok,10,ok
